cpu_cores,mem_cap_gb,gpu_mode,input_scale,task_param,repeat_idx,warmup,repeat_in_window,latency_s,latency_p50_s,latency_p90_s,latency_p95_s,latency_slow_ratio,latency_app_s,latency_app_p50_s,latency_app_p90_s,latency_app_p95_s,latency_app_slow_ratio,throughput_samples_per_s,model_logical_mflop_per_request_torch_profiler_eager,model_logical_mflops_app_torch_profiler_eager,model_logical_mflops_packet_torch_profiler_eager,compute_profile_error_torch_profiler_eager,gpu_executed_mflop_per_request_ncu,gpu_executed_tensor_mflop_per_request_ncu,gpu_executed_scalar_mflop_per_request_ncu,gpu_executed_tensor_share_pct_ncu,gpu_executed_mflops_app_ncu,gpu_executed_mflops_packet_ncu,gpu_kernel_launch_count_per_request_ncu,gpu_kernel_time_sum_ms_per_request_ncu,compute_profile_error_ncu,gpu_idle_power_w,gpu_idle_measured_at,gpu_idle_rel_range_so_far,gpu_energy_iters,gpu_avg_power_total_w,gpu_peak_power_total_w,gpu_energy_total_j,gpu_avg_power_eff_w,gpu_peak_power_eff_w,gpu_energy_eff_j,cpu_idle_power_w,cpu_idle_measured_at,cpu_idle_rel_range_so_far,cpu_energy_iters,cpu_avg_power_total_w,cpu_peak_power_total_w,cpu_energy_total_j,cpu_avg_power_eff_w,cpu_peak_power_eff_w,cpu_energy_eff_j,vcpu_cpu_share,vcpu_cpu_time_s,vcpu_avg_power_total_w,vcpu_peak_power_total_w,vcpu_energy_total_j,vcpu_avg_power_eff_w,vcpu_peak_power_eff_w,vcpu_energy_eff_j,resource_usage_iters,container_cpu_util_avg_pct,container_cpu_util_peak_pct,cpu_freq_avg_hz,cpu_freq_peak_hz,cpu_cycles_est_app,cpu_cycles_est_packet,cpu_instructions_per_request,cpu_mips_app,cpu_mips_packet,cpu_perf_elapsed_s,container_mem_usage_avg_bytes,container_mem_usage_peak_bytes,container_mem_util_avg_pct,container_mem_util_peak_pct,gpu_util_avg_pct,gpu_util_peak_pct,gpu_mem_used_avg_bytes,gpu_mem_used_peak_bytes,gpu_mem_util_avg_pct,gpu_mem_util_peak_pct,cold_start_s,status,error
8,4,on,85.0,,4,0,1492,0.005962,0.005947,0.006024,0.006050,0.000000,0.006705,0.006688,0.006776,0.006806,0.000000,167.728950,19241.826192,2869772.735570,3227411.303589,,28719.995924,28538.044416,181.951508,99.366464,4283370.011037,4817174.760819,156.000000,1.726816,,4.325718,2026-07-24T11:43:19+08:00,0.013373,206.000000,25.625720,27.846000,0.174444,21.300002,23.520282,0.144997,3.959396,2026-07-24T11:43:19+08:00,0.023498,205.000000,12.242712,12.785361,0.083698,8.283315,8.825965,0.056630,0.941555,0.014540,11.374764,12.524209,0.077764,7.708466,8.564813,0.052700,205.000000,26.703778,28.379122,3609942506.707317,3803096000.000000,51705793.915464,45978516.306093,41465537.971850,6184.592371,6954.971146,10.064330,843282641.795122,844242944.000000,19.634204,19.656563,29.897561,31.000000,817364992.000000,817364992.000000,9.520029,9.520029,3.371,ok,
8,4,on,170.0,,0,1,1242,0.007313,0.007179,0.007287,0.007366,0.000000,0.008060,0.007925,0.008040,0.008139,0.000000,136.742787,38582.368512,4786894.356328,5275860.592370,,47658.741861,47286.583296,372.158565,99.219118,5912995.268114,6516989.178313,156.000000,2.669664,,4.317420,2026-07-24T11:44:15+08:00,0.015295,206.000000,33.622417,37.673000,0.274850,29.304997,33.355580,0.239556,3.933833,2026-07-24T11:44:15+08:00,0.023849,206.000000,12.333388,12.666633,0.101296,8.399555,8.732800,0.068987,0.928577,0.018003,11.157347,12.666633,0.091637,7.610244,8.732800,0.062504,205.000000,27.534570,30.584363,3581339016.768293,3781753000.000000,63583120.233926,57691162.887993,56117365.399356,6962.563304,7673.644934,10.062773,848297644.331707,858992640.000000,19.750969,19.999981,38.263415,43.000000,817364992.000000,817364992.000000,9.520029,9.520029,3.371,ok,
8,4,on,170.0,,1,1,1209,0.007524,0.007192,0.007404,0.011384,0.000000,0.008278,0.007941,0.008186,0.012171,0.000000,132.908028,38582.368512,4660832.146895,5127906.500797,,47658.741861,47286.583296,372.158565,99.219118,5757277.344890,6334229.380781,156.000000,2.669664,,4.338384,2026-07-24T11:45:12+08:00,0.015299,205.000000,33.734006,38.789000,0.283055,29.395621,34.450616,0.246652,4.018058,2026-07-24T11:45:12+08:00,0.023816,204.000000,12.506384,13.020096,0.104995,8.488326,9.002039,0.071262,0.927081,0.018312,11.357745,13.020096,0.095352,7.713322,9.002039,0.064756,204.000000,27.284914,30.698493,3616868908.700980,3872264000.000000,65357627.958097,59401051.311585,56590269.939620,6835.823383,7521.301162,10.060400,849977645.176471,859176960.000000,19.790084,20.004272,37.117647,41.000000,817364992.000000,817364992.000000,9.520029,9.520029,3.371,ok,
8,4,on,170.0,,0,0,1203,0.007553,0.007196,0.007421,0.011422,0.000000,0.008314,0.007947,0.008227,0.012195,0.000000,132.397723,38582.368512,4640650.530671,5108217.729644,,47658.741861,47286.583296,372.158565,99.219118,5732348.070844,6309908.891963,156.000000,2.669664,,4.344981,2026-07-24T11:46:08+08:00,0.015300,205.000000,32.473418,37.394000,0.273646,28.128437,33.049019,0.237031,3.961686,2026-07-24T11:46:08+08:00,0.023823,204.000000,12.388810,13.296078,0.104527,8.427124,9.334393,0.071102,0.930465,0.018346,11.262418,12.716056,0.095024,7.665101,8.754370,0.064672,204.000000,27.219743,30.464022,3572178293.504902,3773971000.000000,64668986.780134,58752536.266051,56689330.102244,6818.869791,7505.538210,10.052775,848743765.333333,858669056.000000,19.761356,19.992447,36.813725,41.000000,817364992.000000,817364992.000000,9.520029,9.520029,3.371,ok,
8,4,on,170.0,,1,0,1258,0.007211,0.007164,0.007261,0.007312,0.000000,0.007951,0.007905,0.008012,0.008071,0.000000,138.677021,38582.368512,4852517.735128,5350487.936763,,47658.741861,47286.583296,372.158565,99.219118,5994056.327632,6609172.356261,156.000000,2.669664,,4.320100,2026-07-24T11:47:05+08:00,0.015308,205.000000,34.327630,38.669000,0.276801,30.007531,34.348900,0.241966,3.911987,2026-07-24T11:47:05+08:00,0.029363,204.000000,12.354678,12.781817,0.099682,8.442691,8.869829,0.068119,0.915161,0.017859,11.133236,12.713748,0.089827,7.613974,8.801761,0.061432,204.000000,27.691082,30.527186,3580450393.075980,3777391000.000000,63067587.688617,57195659.128581,55891175.822734,7029.179061,7750.821775,10.055527,842160268.549020,859840512.000000,19.608072,20.019722,38.446078,42.000000,817364992.000000,817364992.000000,9.520029,9.520029,3.371,ok,
8,4,on,170.0,,2,0,1261,0.007189,0.007171,0.007251,0.007282,0.000000,0.007935,0.007915,0.008007,0.008046,0.000000,139.101405,38582.368512,4862302.269943,5366861.665322,,47658.741861,47286.583296,372.158565,99.219118,6006142.641588,6629397.949784,156.000000,2.669664,,4.321164,2026-07-24T11:48:01+08:00,0.015315,205.000000,34.153633,38.207000,0.274840,29.832469,33.885836,0.240067,3.919661,2026-07-24T11:48:01+08:00,0.029392,204.000000,12.328885,12.737327,0.099237,8.409224,8.817666,0.067687,0.931480,0.017832,11.218855,12.636277,0.090302,7.658014,8.716617,0.061641,204.000000,27.704343,30.286487,3584231198.223039,3772733000.000000,63032410.472208,57108708.893912,55839123.910389,7037.340038,7767.300586,10.059036,837891594.039216,838791168.000000,19.508684,19.529629,38.852941,44.000000,817364992.000000,817364992.000000,9.520029,9.520029,3.371,ok,
8,4,on,170.0,,3,0,1260,0.007195,0.007177,0.007259,0.007300,0.000000,0.007938,0.007918,0.008018,0.008050,0.000000,138.985407,38582.368512,4860464.665155,5362386.172620,,47658.741861,47286.583296,372.158565,99.219118,6003872.746410,6623869.612370,156.000000,2.669664,,4.311107,2026-07-24T11:48:58+08:00,0.016778,205.000000,34.557849,38.717000,0.278139,30.246742,34.405893,0.243441,3.957292,2026-07-24T11:48:58+08:00,0.029396,204.000000,12.486395,12.925084,0.100585,8.529104,8.967792,0.068707,0.934614,0.017832,11.390752,12.761346,0.091759,7.786688,8.804055,0.062726,204.000000,27.699062,30.433366,3616207554.840686,3774320000.000000,63605432.814725,57655294.762540,55829926.070635,7033.657971,7759.544972,10.054367,837882137.098039,839163904.000000,19.508464,19.538307,38.642157,42.000000,817364992.000000,817364992.000000,9.520029,9.520029,3.371,ok,
8,4,on,170.0,,4,0,1232,0.007366,0.007191,0.007316,0.007451,0.000000,0.008121,0.007941,0.008083,0.008232,0.000000,135.758892,38582.368512,4750938.124861,5237899.607928,,47658.741861,47286.583296,372.158565,99.219118,5868580.453269,6470097.999050,156.000000,2.669664,,4.366912,2026-07-24T11:49:54+08:00,0.016771,205.000000,34.231268,38.656000,0.281808,29.864356,34.289088,0.245858,3.984958,2026-07-24T11:49:54+08:00,0.029384,204.000000,12.595262,13.090897,0.103768,8.610304,9.105939,0.070937,0.945355,0.018094,11.568568,12.913623,0.095309,7.913529,8.928665,0.065197,204.000000,27.478533,30.426483,3587648364.276961,3774211000.000000,64047108.371259,58093175.256348,56256074.633117,6927.288860,7637.262372,10.057462,838678528.000000,849117184.000000,19.527006,19.770050,38.769608,42.000000,817364992.000000,817364992.000000,9.520029,9.520029,3.371,ok,
8,4,on,255.0,,0,1,1074,0.008552,0.008517,0.008614,0.008725,0.000000,0.009312,0.009276,0.009394,0.009493,0.000000,116.931712,58457.676432,6277671.438144,6835556.177736,,82556.945710,81914.757120,642.188590,99.222127,8865651.386383,9653524.989476,156.000000,4.109600,,4.326873,2026-07-24T11:50:51+08:00,0.016775,205.000000,41.173932,45.358000,0.388408,36.847060,41.031127,0.347591,3.914157,2026-07-24T11:50:51+08:00,0.029409,204.000000,12.506960,13.308235,0.118201,8.592803,9.394078,0.081209,0.947879,0.021243,11.761427,12.739074,0.111155,8.086705,8.845482,0.076426,204.000000,28.155056,30.902825,3638546680.453432,3777057000.000000,76313655.693687,70087735.071685,71200082.481378,7646.321902,8325.547531,10.047852,851914490.980392,860151808.000000,19.835180,20.026970,50.294118,55.000000,834142208.000000,834142208.000000,9.715437,9.715437,3.371,ok,
8,4,on,255.0,,1,1,1075,0.008557,0.008527,0.008609,0.008684,0.000000,0.009310,0.009279,0.009374,0.009438,0.000000,116.863387,58457.676432,6279020.024919,6831562.046512,,82556.945710,81914.757120,642.188590,99.222127,8867555.930183,9647884.271357,156.000000,4.109600,,4.320274,2026-07-24T11:51:47+08:00,0.016780,205.000000,40.793099,45.102000,0.384870,36.472824,40.781726,0.344110,3.979131,2026-07-24T11:51:47+08:00,0.029401,204.000000,12.452093,12.920416,0.117571,8.472962,8.941285,0.080000,0.951885,0.021251,11.732872,12.752821,0.110780,7.990200,8.773690,0.075442,204.000000,28.161589,30.771838,3615664378.982843,3773933000.000000,75839062.785977,69703853.073106,71095668.892093,7636.343264,8308.480646,10.055062,859950019.764706,869904384.000000,20.022272,20.254040,50.789216,55.000000,834142208.000000,834142208.000000,9.715437,9.715437,3.371,ok,
8,4,on,255.0,,0,0,1076,0.008543,0.008489,0.008579,0.008691,0.000000,0.009295,0.009239,0.009345,0.009441,0.000000,117.054899,58457.676432,6289152.924368,6842757.395763,,82556.945710,81914.757120,642.188590,99.222127,8881866.133405,9663694.920988,156.000000,4.109600,,4.290260,2026-07-24T11:52:44+08:00,0.021598,205.000000,40.738631,45.100000,0.383621,36.448371,40.809740,0.343221,3.912330,2026-07-24T11:52:44+08:00,0.029423,204.000000,12.400329,12.864134,0.116973,8.487999,8.951803,0.080068,0.952327,0.021144,11.729425,12.691125,0.110645,8.034396,8.778795,0.075789,204.000000,28.072985,30.647558,3600960670.649510,3815039000.000000,75170298.612244,69088754.746290,71162946.802974,7656.047178,8329.971533,10.047523,876529744.313725,892108800.000000,20.408298,20.771027,50.460784,54.000000,834142208.000000,834142208.000000,9.715437,9.715437,3.371,ok,
8,4,on,255.0,,1,0,1076,0.008536,0.008501,0.008606,0.008735,0.000000,0.009296,0.009260,0.009376,0.009500,0.000000,117.150890,58457.676432,6288476.380379,6848368.841612,,82556.945710,81914.757120,642.188590,99.222127,8880910.683090,9671619.694236,156.000000,4.109600,,4.301401,2026-07-24T11:53:40+08:00,0.021608,205.000000,40.365498,44.785000,0.380149,36.064098,40.483599,0.339640,3.924725,2026-07-24T11:53:40+08:00,0.029437,204.000000,12.384536,12.728925,0.116824,8.459812,8.804200,0.079802,0.954840,0.021173,11.725227,12.672123,0.110605,8.015653,8.747399,0.075612,204.000000,28.108705,30.651324,3591957435.049020,3856870000.000000,75083984.970999,68947164.884871,71028023.357807,7640.898328,8320.996176,10.048663,891830251.921569,892747776.000000,20.764541,20.785904,50.200980,53.000000,834142208.000000,834142208.000000,9.715437,9.715437,3.371,ok,
8,4,on,255.0,,2,0,1077,0.008536,0.008509,0.008598,0.008699,0.000000,0.009291,0.009262,0.009363,0.009460,0.000000,117.150890,58457.676432,6291860.556668,6848368.841612,,82556.945710,81914.757120,642.188590,99.222127,8885689.991390,9671619.694236,156.000000,4.109600,,4.331701,2026-07-24T11:54:37+08:00,0.021609,205.000000,41.096905,45.444000,0.386841,36.765204,41.112299,0.346067,3.951513,2026-07-24T11:54:37+08:00,0.029440,204.000000,12.552600,12.979466,0.118300,8.601087,9.027953,0.081059,0.959130,0.021142,11.904218,12.817205,0.112189,8.162625,8.865692,0.076927,204.000000,28.081350,30.941951,3619798990.808824,3774082000.000000,75555497.302686,69413961.491658,71072382.528319,7649.397508,8326.192892,10.053117,891906309.019608,892755968.000000,20.766312,20.786095,50.230392,55.000000,834142208.000000,834142208.000000,9.715437,9.715437,3.371,ok,
8,4,on,255.0,,3,0,1077,0.008530,0.008495,0.008594,0.008710,0.000000,0.009285,0.009249,0.009355,0.009470,0.000000,117.233294,58457.676432,6295926.379321,6853185.982649,,82556.945710,81914.757120,642.188590,99.222127,8891431.955843,9678422.709261,156.000000,4.109600,,4.346076,2026-07-24T11:55:33+08:00,0.021606,205.000000,40.694234,45.163000,0.383014,36.348158,40.816924,0.342109,3.954856,2026-07-24T11:55:33+08:00,0.029440,204.000000,12.468104,13.585957,0.117503,8.513247,9.631101,0.080231,0.948928,0.021155,11.737724,12.762710,0.110620,8.019988,8.807854,0.075583,204.000000,28.101138,30.893527,3617042733.455883,3774784000.000000,75504131.150169,69361194.804035,70959987.833798,7642.058490,8318.873134,10.047210,891961384.156863,892801024.000000,20.767594,20.787144,50.117647,53.000000,834142208.000000,834142208.000000,9.715437,9.715437,3.371,ok,
8,4,on,255.0,,4,0,1079,0.008518,0.008489,0.008571,0.008655,0.000000,0.009274,0.009246,0.009342,0.009423,0.000000,117.398450,58457.676432,6303394.051326,6862840.623621,,82556.945710,81914.757120,642.188590,99.222127,8901978.187406,9692057.491195,156.000000,4.109600,,4.314830,2026-07-24T11:56:30+08:00,0.021611,205.000000,40.612721,45.085000,0.381839,36.297892,40.770170,0.341271,3.905789,2026-07-24T11:56:30+08:00,0.031026,204.000000,12.416087,12.759741,0.116796,8.510298,8.853952,0.080055,0.950220,0.021109,11.688097,12.716361,0.109948,8.018196,8.810572,0.075426,204.000000,28.070399,30.720360,3606452233.762255,3817045000.000000,75110520.089793,68985273.916354,70945425.208526,7649.664524,8328.882978,10.053519,891955842.509804,892739584.000000,20.767465,20.785713,50.117647,53.000000,834142208.000000,834142208.000000,9.715437,9.715437,3.371,ok,
8,4,on,340.0,,0,1,947,0.009811,0.009774,0.009849,0.010045,0.000000,0.010565,0.010525,0.010618,0.010799,0.000000,101.926409,78867.749952,7465002.361761,8038706.548976,,90031.458050,89238.011904,793.446146,99.118701,8521671.372456,9176583.228009,156.000000,4.608832,,4.320652,2026-07-24T11:57:26+08:00,0.021614,205.000000,38.446703,42.396000,0.411353,34.126052,38.075348,0.365125,3.944986,2026-07-24T11:57:26+08:00,0.031029,204.000000,12.416147,12.746611,0.133077,8.471161,8.801625,0.090795,0.948784,0.024386,11.702590,12.714996,0.125429,7.990228,8.770009,0.085640,204.000000,28.495675,31.907979,3594573165.747549,3779850000.000000,86575852.883386,80395092.550824,87289928.923970,8261.970342,8897.149009,10.046978,903012251.607843,908443648.000000,21.024892,21.151352,51.504902,55.000000,857210880.000000,857210880.000000,9.984123,9.984123,3.371,ok,
8,4,on,340.0,,1,1,943,0.009845,0.009812,0.009879,0.009958,0.000000,0.010606,0.010572,0.010648,0.010732,0.000000,101.574403,78867.749952,7436144.630586,8010944.637075,,90031.458050,89238.011904,793.446146,99.118701,8488728.837450,9144891.625190,156.000000,4.608832,,4.332745,2026-07-24T11:58:23+08:00,0.021614,205.000000,38.955061,42.936000,0.418511,34.622316,38.603255,0.371962,3.979719,2026-07-24T11:58:23+08:00,0.031021,204.000000,12.595488,12.997137,0.135572,8.615769,9.017419,0.092736,0.945033,0.024533,11.844908,12.815467,0.127493,8.108486,8.835749,0.087276,204.000000,28.549727,30.742650,3583402748.161765,3777024000.000000,86806738.464552,80575552.042485,88017023.833510,8298.523205,8940.276672,10.043703,907578629.019608,908750848.000000,21.131212,21.158504,51.446078,55.000000,857210880.000000,857210880.000000,9.984123,9.984123,3.371,ok,
8,4,on,340.0,,0,0,945,0.009831,0.009797,0.009862,0.010060,0.000000,0.010593,0.010560,0.010640,0.010807,0.000000,101.719052,78867.749952,7445270.457094,8022352.756790,,90031.458050,89238.011904,793.446146,99.118701,8499146.422166,9157914.561082,156.000000,4.608832,,4.322226,2026-07-24T11:59:19+08:00,0.021617,205.000000,38.625796,42.700000,0.414492,34.303570,38.377774,0.368110,3.986928,2026-07-24T11:59:19+08:00,0.031010,204.000000,12.489396,12.899168,0.134145,8.502468,8.912240,0.091322,0.947925,0.024496,11.766756,12.734958,0.126383,8.016188,8.758115,0.086099,204.000000,28.539652,30.463859,3588235125.306373,3777183000.000000,86784485.459662,80541043.022800,87998077.283598,8307.123180,8951.080997,10.052655,908759702.588235,913838080.000000,21.158711,21.276951,50.759804,55.000000,857210880.000000,857210880.000000,9.984123,9.984123,3.371,ok,
8,4,on,340.0,,1,0,949,0.009789,0.009756,0.009818,0.009901,0.000000,0.010548,0.010512,0.010586,0.010676,0.000000,102.155481,78867.749952,7477033.556314,8056772.903463,,90031.458050,89238.011904,793.446146,99.118701,8535405.579257,9197206.869956,156.000000,4.608832,,4.302460,2026-07-24T12:00:16+08:00,0.021623,205.000000,38.494729,42.517000,0.411315,34.192269,38.214540,0.365343,4.036202,2026-07-24T12:00:16+08:00,0.032934,204.000000,12.447375,12.713117,0.133131,8.411173,8.676915,0.089962,0.946497,0.024326,11.702788,12.659845,0.125168,7.913382,8.623643,0.084638,204.000000,28.462939,30.354220,3571873043.811275,3816733000.000000,85787298.782229,79616681.492393,88046620.682824,8347.481169,8994.444855,10.051638,914348935.529412,918536192.000000,21.288845,21.386337,51.823529,55.000000,857210880.000000,857210880.000000,9.984123,9.984123,3.371,ok,
8,4,on,340.0,,2,0,946,0.009821,0.009785,0.009855,0.010034,0.000000,0.010582,0.010543,0.010628,0.010787,0.000000,101.822625,78867.749952,7453009.823474,8030521.326952,,90031.458050,89238.011904,793.446146,99.118701,8507981.293706,9167239.390082,156.000000,4.608832,,4.303631,2026-07-24T12:01:12+08:00,0.021628,205.000000,38.354162,42.403000,0.411082,34.050531,38.099369,0.364956,3.923274,2026-07-24T12:01:12+08:00,0.032946,204.000000,12.424292,12.752361,0.133305,8.501019,8.829088,0.091210,0.947989,0.024451,11.714597,12.752361,0.125690,8.021667,8.829088,0.086067,204.000000,28.522771,30.529490,3583507046.875000,3786128000.000000,86524230.599587,80305571.291393,87778915.430233,8295.497234,8937.879588,10.052301,919699737.098039,924008448.000000,21.413428,21.513748,51.083333,55.000000,857210880.000000,857210880.000000,9.984123,9.984123,3.371,ok,
8,4,on,340.0,,3,0,947,0.009813,0.009776,0.009847,0.009985,0.000000,0.010570,0.010534,0.010623,0.010735,0.000000,101.905635,78867.749952,7461471.140208,8037068.169979,,90031.458050,89238.011904,793.446146,99.118701,8517640.307474,9174712.936920,156.000000,4.608832,,4.311300,2026-07-24T12:02:09+08:00,0.021632,205.000000,39.058088,43.148000,0.418147,34.746789,38.836700,0.371991,3.952352,2026-07-24T12:02:09+08:00,0.032948,204.000000,12.589772,12.914339,0.134938,8.637420,8.961986,0.092576,0.949370,0.024411,11.892511,12.783915,0.127464,8.165758,8.847572,0.087521,204.000000,28.507735,30.431063,3618021243.259804,3775554000.000000,87216771.970850,80970274.463002,87953712.753960,8321.047154,8962.978982,10.051700,925618858.666667,935145472.000000,21.551243,21.773052,51.671569,56.000000,857210880.000000,857210880.000000,9.984123,9.984123,3.371,ok,
8,4,on,340.0,,4,0,949,0.009786,0.009752,0.009815,0.009971,0.000000,0.010543,0.010506,0.010580,0.010719,0.000000,102.186797,78867.749952,7480579.526890,8059242.790926,,90031.458050,89238.011904,793.446146,99.118701,8539453.480983,9200026.369303,156.000000,4.608832,,4.312420,2026-07-24T12:03:05+08:00,0.021635,205.000000,38.554841,42.707000,0.411794,34.242421,38.394580,0.365734,3.989116,2026-07-24T12:03:05+08:00,0.032939,204.000000,12.489187,12.803837,0.133577,8.500071,8.814721,0.090912,0.955537,0.024296,11.819792,12.803837,0.126418,8.051024,8.814721,0.086109,204.000000,28.440242,30.444389,3584349852.941176,3839907000.000000,85978983.004098,79806612.798066,87601270.227608,8309.057421,8951.693258,10.046572,934316413.490196,935350272.000000,21.753749,21.777821,51.911765,56.000000,857210880.000000,857210880.000000,9.984123,9.984123,3.371,ok,
8,4,on,425.0,,0,1,813,0.011548,0.011503,0.011592,0.011818,0.000000,0.012312,0.012264,0.012369,0.012574,0.000000,86.595081,99812.589072,8106935.434698,8643279.275372,,118702.850077,117675.393024,1027.457053,99.134429,9641232.137508,10279082.964756,156.000000,5.440672,,4.294450,2026-07-24T12:04:02+08:00,0.021641,205.000000,40.116140,44.130000,0.500070,35.821690,39.835550,0.446537,3.950646,2026-07-24T12:04:02+08:00,0.032941,204.000000,12.414154,12.730697,0.154986,8.463508,8.780051,0.105664,0.965184,0.028089,11.842398,12.730697,0.147848,8.080223,8.780051,0.100878,204.000000,28.172165,30.080329,3513059149.203432,3773078000.000000,97483166.897606,91432890.096533,107943425.889299,8767.226853,9347.369751,10.046705,942640007.529412,945807360.000000,21.947548,22.021294,53.578431,57.000000,884473856.000000,884473856.000000,10.301661,10.301661,3.371,ok,
8,4,on,425.0,,1,1,811,0.011573,0.011504,0.011576,0.011784,0.000000,0.012340,0.012268,0.012358,0.012539,0.000000,86.408019,99812.589072,8088540.443436,8624608.059449,,118702.850077,117675.393024,1027.457053,99.134429,9619355.759887,10256878.084939,156.000000,5.440672,,4.311050,2026-07-24T12:04:58+08:00,0.021644,205.000000,39.987160,44.087000,0.499374,35.676111,39.775950,0.445536,3.944182,2026-07-24T12:04:58+08:00,0.032945,204.000000,12.386843,12.866422,0.155027,8.442661,8.922240,0.105664,0.957993,0.028114,11.760577,12.811026,0.147189,8.021631,8.866844,0.100394,204.000000,28.145434,31.882863,3540590735.294117,3778850000.000000,98372478.653379,92261310.375443,107984066.128237,8751.041057,9330.689201,10.044250,944863051.294118,965799936.000000,21.999307,22.486782,53.406863,57.000000,884473856.000000,884473856.000000,10.301661,10.301661,3.371,ok,
8,4,on,425.0,,0,0,813,0.011539,0.011496,0.011570,0.011796,0.000000,0.012305,0.012260,0.012362,0.012559,0.000000,86.662622,99812.589072,8111547.263064,8650020.718606,,118702.850077,117675.393024,1027.457053,99.134429,9646716.788054,10287100.275327,156.000000,5.440672,,4.336256,2026-07-24T12:05:55+08:00,0.021642,205.000000,40.621331,44.799000,0.506030,36.285075,40.462744,0.452012,4.014427,2026-07-24T12:05:55+08:00,0.032930,204.000000,12.547281,13.853245,0.156650,8.532854,9.838818,0.106531,0.955754,0.028050,11.874541,12.794905,0.148251,8.081901,8.780478,0.100901,204.000000,28.150569,30.652934,3521849265.931373,3774046000.000000,97598151.632742,91520019.136341,108034186.640836,8779.454568,9362.525924,10.041211,944759948.549020,946003968.000000,21.996907,22.025871,53.764706,58.000000,884473856.000000,884473856.000000,10.301661,10.301661,3.371,ok,
8,4,on,425.0,,1,0,813,0.011547,0.011508,0.011580,0.011677,0.000000,0.012310,0.012270,0.012355,0.012458,0.000000,86.602581,99812.589072,8108252.564744,8644027.805664,,118702.850077,117675.393024,1027.457053,99.134429,9642798.544029,10279973.159868,156.000000,5.440672,,4.308700,2026-07-24T12:06:51+08:00,0.021645,205.000000,40.162597,44.391000,0.500716,35.853897,40.082300,0.446999,3.961522,2026-07-24T12:06:51+08:00,0.032930,204.000000,12.463362,12.841139,0.155600,8.501840,8.879617,0.106142,0.957478,0.028077,11.805710,12.732010,0.147389,8.060618,8.770488,0.100634,204.000000,28.156024,31.963036,3532622509.191176,3775685000.000000,97951270.537769,91881422.731199,108308832.603936,8798.575278,9379.824422,10.044748,951760695.215686,956182528.000000,22.159906,22.262859,53.196078,56.000000,884473856.000000,884473856.000000,10.301661,10.301661,3.371,ok,
8,4,on,425.0,,2,0,813,0.011534,0.011495,0.011561,0.011681,0.000000,0.012303,0.012263,0.012340,0.012441,0.000000,86.700191,99812.589072,8112865.892221,8653770.510838,,118702.850077,117675.393024,1027.457053,99.134429,9648284.977404,10291559.743107,156.000000,5.440672,,4.306555,2026-07-24T12:07:48+08:00,0.021649,205.000000,40.048002,44.323000,0.498971,35.741447,40.016445,0.445314,3.943854,2026-07-24T12:07:48+08:00,0.032934,204.000000,12.431881,12.861553,0.155208,8.488027,8.917699,0.105970,0.957429,0.028040,11.782627,12.720041,0.147102,8.051403,8.776187,0.100519,204.000000,28.136966,30.512523,3534579969.056373,3787826000.000000,97885183.462942,91766678.309976,108755697.576876,8839.752736,9429.139724,10.039570,960416406.588235,961560576.000000,22.361437,22.388077,53.392157,56.000000,884473856.000000,884473856.000000,10.301661,10.301661,3.371,ok,
8,4,on,425.0,,3,0,814,0.011530,0.011490,0.011549,0.011781,0.000000,0.012299,0.012259,0.012335,0.012541,0.000000,86.730269,99812.589072,8115504.437109,8656772.686210,,118702.850077,117675.393024,1027.457053,99.134429,9651422.886170,10295130.102082,156.000000,5.440672,,4.293038,2026-07-24T12:08:44+08:00,0.021653,205.000000,39.725935,44.224000,0.494636,35.432897,39.930962,0.441182,3.946340,2026-07-24T12:08:44+08:00,0.032937,204.000000,12.413853,12.929688,0.154792,8.467513,8.983348,0.105584,0.957000,0.028016,11.755034,12.929688,0.146577,8.024915,8.983348,0.100065,204.000000,28.131424,31.001863,3543809617.647059,3775287000.000000,98086858.201003,91956279.841193,108776396.319410,8844.553777,9434.206099,10.048126,960467064.470588,961585152.000000,22.362616,22.388649,53.112745,58.000000,884473856.000000,884473856.000000,10.301661,10.301661,3.371,ok,
8,4,on,425.0,,4,0,813,0.011544,0.011499,0.011568,0.011786,0.000000,0.012309,0.012264,0.012351,0.012531,0.000000,86.625087,99812.589072,8108911.290275,8646274.174636,,118702.850077,117675.393024,1027.457053,99.134429,9643581.938175,10282644.670565,156.000000,5.440672,,4.301559,2026-07-24T12:09:41+08:00,0.021657,205.000000,40.414551,44.844000,0.503794,36.112992,40.542441,0.450173,3.939651,2026-07-24T12:09:41+08:00,0.032942,204.000000,12.573367,12.851804,0.156973,8.633716,8.912153,0.107788,0.958838,0.028069,11.929875,12.828441,0.148939,8.198915,8.888790,0.102360,204.000000,28.152053,31.748428,3573767418.198529,4012886000.000000,99068106.979671,92914321.877433,108542517.686347,8818.452434,9402.504997,10.043670,963380766.117647,976744448.000000,22.430456,22.741604,53.686275,57.000000,884473856.000000,884473856.000000,10.301661,10.301661,3.371,ok,
