timestamp_ms,model_name,cpu_cores,gpu_mode,mem_cap_gb,batch_size,token_len,repeat_idx,warmup,latency_s,avg_power_w,peak_power_w,energy_j,energy_iters,energy_agg_iters,energy_window_j,cold_start_s,status,error
1771659880552,sentence-transformers/all-mpnet-base-v2,1,off,8,1,32,1,1,0.49814714799993,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659880952,sentence-transformers/all-mpnet-base-v2,1,off,8,1,32,0,0,0.40017026800001076,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659881365,sentence-transformers/all-mpnet-base-v2,1,off,8,1,32,1,0,0.4128223010000056,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659881848,sentence-transformers/all-mpnet-base-v2,1,off,8,1,32,2,0,0.4826619660000233,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659882276,sentence-transformers/all-mpnet-base-v2,1,off,8,1,32,3,0,0.4279856099999506,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659882755,sentence-transformers/all-mpnet-base-v2,1,off,8,1,32,4,0,0.47865328400007456,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659883261,sentence-transformers/all-mpnet-base-v2,1,off,8,1,64,0,1,0.5004751150000857,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659883769,sentence-transformers/all-mpnet-base-v2,1,off,8,1,64,1,1,0.5076169959999106,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659884362,sentence-transformers/all-mpnet-base-v2,1,off,8,1,64,0,0,0.5928810520000525,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659884873,sentence-transformers/all-mpnet-base-v2,1,off,8,1,64,1,0,0.5103094920000331,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659885453,sentence-transformers/all-mpnet-base-v2,1,off,8,1,64,2,0,0.5806072059999678,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659885956,sentence-transformers/all-mpnet-base-v2,1,off,8,1,64,3,0,0.5019699010000522,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659886459,sentence-transformers/all-mpnet-base-v2,1,off,8,1,64,4,0,0.5037641500000518,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659886963,sentence-transformers/all-mpnet-base-v2,1,off,8,1,128,0,1,0.48616650999997546,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659887471,sentence-transformers/all-mpnet-base-v2,1,off,8,1,128,1,1,0.5081093899999587,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659887972,sentence-transformers/all-mpnet-base-v2,1,off,8,1,128,0,0,0.5003915810000308,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659888557,sentence-transformers/all-mpnet-base-v2,1,off,8,1,128,1,0,0.585128176000012,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659889063,sentence-transformers/all-mpnet-base-v2,1,off,8,1,128,2,0,0.5057183229999964,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659889655,sentence-transformers/all-mpnet-base-v2,1,off,8,1,128,3,0,0.5924036210000168,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659890165,sentence-transformers/all-mpnet-base-v2,1,off,8,1,128,4,0,0.5092120389999764,nan,nan,nan,nan,nan,nan,7.640,ok,
