timestamp_ms,model_name,cpu_cores,gpu_mode,cuda_available,gpu_name,mem_cap_gb,batch_size,max_length,input_len_tokens,repeat_idx,warmup,latency_ms,tokens_per_s_est,idle_power_w,avg_power_w,peak_power_w,energy_j,status,error
1770004039400,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,256,256,0,0,36.681,6979.011,49.311,39.007,78.013,0.884308,ok,
1770004040449,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,256,256,1,0,56.764,4509.891,49.548,37.721,60.652,2.026975,ok,
1770004041537,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,256,256,2,0,44.615,5738.038,44.195,18.735,37.471,0.425771,ok,
1770004042599,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,256,256,3,0,45.548,5620.449,37.5,36.723,50.249,1.203322,ok,
1770004043672,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,256,256,4,0,44.014,5816.366,36.877,22.624,45.248,0.52044,ok,
1770004051589,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,512,512,0,0,55.94,9152.717,42.931,61.71,101.24,3.062893,ok,
1770004052668,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,512,512,1,0,56.516,9059.354,41.542,62.493,101.879,3.127029,ok,
1770004053747,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,512,512,2,0,56.585,9048.323,41.535,62.744,102.928,3.148725,ok,
1770004054834,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,512,512,3,0,55.954,9150.338,41.388,62.56,102.012,3.095172,ok,
1770004055919,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,512,512,4,0,55.884,9161.815,42.026,64.069,104.103,3.176001,ok,
1770004063619,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,768,768,0,0,69.412,11064.408,49.765,95.596,154.834,4.843358,ok,
1770004064701,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,768,768,1,0,71.042,10810.497,51.154,109.189,157.694,8.313613,ok,
1770004065805,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,768,768,2,0,69.477,11054.043,48.2,96.714,156.631,5.01522,ok,
1770004066887,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,768,768,3,0,69.343,11075.441,50.62,106.13,153.758,8.200973,ok,
1770004067999,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,768,768,4,0,69.671,11023.176,48.154,98.068,157.355,5.344591,ok,
1770004075647,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1024,1024,0,0,89.213,11478.131,55.109,133.925,193.683,9.963903,ok,
1770004076740,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1024,1024,1,0,89.718,11413.557,55.631,133.186,192.583,9.938745,ok,
1770004077843,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1024,1024,2,0,89.391,11455.323,56.752,134.812,194.414,10.07322,ok,
1770004078951,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1024,1024,3,0,88.53,11566.692,56.173,137.528,199.625,10.207009,ok,
1770004080058,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1024,1024,4,0,89.293,11467.894,54.188,134.165,194.528,10.35168,ok,
1770004087984,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1280,1280,0,0,110.969,11534.796,57.509,155.189,208.469,16.146362,ok,
1770004089104,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1280,1280,1,0,115.719,11061.316,50.727,144.504,194.545,14.500008,ok,
1770004090224,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1280,1280,2,0,110.914,11540.449,56.2,153.101,207.295,15.833457,ok,
1770004091364,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1280,1280,3,0,111.194,11511.423,55.222,156.47,214.174,16.406276,ok,
1770004092492,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1280,1280,4,0,112.848,11342.687,51.49,142.488,190.245,14.129703,ok,
1770004100589,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1536,1536,0,0,151.435,10142.988,54.324,161.026,201.939,23.969244,ok,
1770004101764,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1536,1536,1,0,151.34,10149.364,54.999,160.871,202.709,23.917589,ok,
1770004102948,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1536,1536,2,0,151.858,10114.706,55.178,160.184,195.685,23.238193,ok,
1770004104121,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1536,1536,3,0,151.512,10137.785,55.243,159.424,198.852,23.437518,ok,
1770004105298,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1536,1536,4,0,151.782,10119.775,56.603,159.511,197.699,23.146383,ok,
1770004113341,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1792,1792,0,0,180.513,9927.268,51.748,159.729,191.738,27.104057,ok,
1770004114530,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1792,1792,1,0,179.798,9966.76,52.441,163.358,196.68,27.967497,ok,
1770004115734,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1792,1792,2,0,181.247,9887.06,54.031,160.648,196.243,27.448889,ok,
1770004116932,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1792,1792,3,0,180.316,9938.084,53.986,160.542,192.91,27.251525,ok,
1770004118125,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,1792,1792,4,0,179.035,10009.219,56.879,163.456,203.005,28.075577,ok,
1770004126172,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2048,2048,0,0,206.755,9905.424,57.185,167.957,206.806,32.715326,ok,
1770004127393,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2048,2048,1,0,207.233,9882.598,57.445,167.102,203.69,32.558068,ok,
1770004128620,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2048,2048,2,0,209.014,9798.378,54.442,162.824,191.914,31.887365,ok,
1770004129838,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2048,2048,3,0,208.274,9833.206,54.419,162.698,192.102,35.519721,ok,
1770004131079,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2048,2048,4,0,206.836,9901.554,54.176,170.007,209.074,33.639804,ok,
1770004139130,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2304,2304,0,0,241.505,9540.188,56.301,170.323,201.268,41.048171,ok,
1770004140410,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2304,2304,1,0,243.588,9458.604,50.693,162.365,197.947,41.177065,ok,
1770004141688,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2304,2304,2,0,243.986,9443.178,49.692,173.065,199.516,41.897477,ok,
1770004142966,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2304,2304,3,0,244.871,9409.04,55.362,171.191,207.326,41.727888,ok,
1770004144230,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2304,2304,4,0,243.001,9481.462,51.831,170.186,197.226,40.905746,ok,
1770004152510,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2560,2560,0,0,269.955,9483.073,55.183,174.312,218.344,46.004764,ok,
1770004153799,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2560,2560,1,0,272.498,9394.56,49.729,174.688,199.534,46.421602,ok,
1770004155098,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2560,2560,2,0,271.224,9438.675,53.314,173.569,202.421,47.237749,ok,
1770004156385,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2560,2560,3,0,270.46,9465.351,55.158,174.931,216.97,47.401188,ok,
1770004157678,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2560,2560,4,0,272.149,9406.609,50.485,174.153,198.159,46.448057,ok,
1770004166090,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2816,2816,0,0,314.348,8958.225,57.922,174.939,210.305,51.162777,ok,
1770004167426,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2816,2816,1,0,317.149,8879.116,50.576,177.241,201.923,55.879509,ok,
1770004168773,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2816,2816,2,0,317.519,8868.755,51.883,173.465,199.602,53.937966,ok,
1770004170103,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2816,2816,3,0,315.705,8919.731,52.481,165.368,197.159,53.806211,ok,
1770004171477,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,2816,2816,4,0,317.832,8860.034,49.616,176.908,200.952,55.667345,ok,
1770004180107,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3072,3072,0,0,357.375,8596.015,54.033,173.688,197.009,62.306821,ok,
1770004181497,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3072,3072,1,0,357.394,8595.568,51.313,176.658,201.179,62.845796,ok,
1770004182883,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3072,3072,2,0,354.864,8656.835,55.451,173.119,210.134,64.020402,ok,
1770004184287,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3072,3072,3,0,355.377,8644.342,54.087,170.321,214.49,64.050811,ok,
1770004185703,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3072,3072,4,0,358.978,8557.627,49.649,169.947,197.261,61.948811,ok,
1770004194378,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3328,3328,0,0,400.963,8300.011,56.006,176.701,201.082,69.519045,ok,
1770004195797,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3328,3328,1,0,403.949,8238.673,53.69,175.135,197.106,72.948961,ok,
1770004197237,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3328,3328,2,0,401.556,8287.755,54.73,178.52,212.678,73.166369,ok,
1770004198676,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3328,3328,3,0,402.228,8273.917,49.822,180.265,204.07,73.849339,ok,
1770004200117,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3328,3328,4,0,401.765,8283.452,54.324,177.613,210.486,71.310802,ok,
1770004208982,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3584,3584,0,0,440.055,8144.43,58.069,177.03,208.571,78.643085,ok,
1770004210452,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3584,3584,1,0,442.708,8095.634,49.967,176.774,197.616,71.897746,ok,
1770004211913,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3584,3584,2,0,439.888,8147.528,55.729,178.441,205.885,77.43741,ok,
1770004213375,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3584,3584,3,0,439.661,8151.735,57.304,177.74,210.683,77.41581,ok,
1770004214843,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3584,3584,4,0,442.144,8105.954,51.217,177.841,198.581,76.365044,ok,
1770004223864,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3840,3840,0,0,479.569,8007.194,51.85,178.102,198.14,86.645616,ok,
1770004225363,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3840,3840,1,0,475.273,8079.569,53.279,182.735,215.959,88.535444,ok,
1770004226875,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3840,3840,2,0,475.172,8081.288,55.221,180.572,219.274,83.690518,ok,
1770004228374,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3840,3840,3,0,479.574,8007.103,51.734,172.121,195.859,84.491004,ok,
1770004229896,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,3840,3840,4,0,475.771,8071.107,48.732,184.996,202.801,89.149042,ok,
1770004238995,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,4096,4096,0,0,530.481,7721.3,59.023,175.415,215.897,91.38085,ok,
1770004240575,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,4096,4096,1,0,530.447,7721.782,53.405,181.094,212.699,95.336749,ok,
1770004242136,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,4096,4096,2,0,532.21,7696.212,51.695,178.833,199.838,94.105442,ok,
1770004243686,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,4096,4096,3,0,531.712,7703.418,52.063,174.229,199.181,96.112365,ok,
1770004245280,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,8,on,True,Tesla V100S-PCIE-32GB,16,1,4096,4096,4,0,531.559,7705.629,48.776,183.852,205.898,98.615738,ok,
1770004253434,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,256,256,0,0,35.66,7178.858,52.742,44.056,88.113,1.012929,ok,
1770004254495,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,256,256,1,0,38.833,6592.307,53.1,36.821,73.643,0.836745,ok,
1770004255548,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,256,256,2,0,35.983,7114.548,53.478,44.04,86.315,1.054605,ok,
1770004256602,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,256,256,3,0,35.603,7190.492,53.059,44.729,87.943,1.015381,ok,
1770004257659,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,256,256,4,0,36.446,7024.072,52.856,41.882,83.764,0.960645,ok,
1770004265395,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,512,512,0,0,50.116,10216.334,55.607,89.881,146.268,4.46071,ok,
1770004266473,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,512,512,1,0,52.25,9798.971,52.832,90.325,150.526,4.515287,ok,
1770004267551,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,512,512,2,0,49.942,10251.889,52.879,93.385,150.769,4.78168,ok,
1770004268628,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,512,512,3,0,50.525,10133.607,52.66,91.446,149.629,4.516603,ok,
1770004269705,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,512,512,4,0,50.508,10136.908,52.796,92.516,150.467,4.672477,ok,
1770004277559,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,768,768,0,0,67.22,11425.176,57.818,110.493,181.282,5.486972,ok,
1770004278641,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,768,768,1,0,66.61,11529.825,57.452,111.678,182.131,5.641253,ok,
1770004279720,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,768,768,2,0,66.564,11537.712,57.106,110.37,182.382,5.431515,ok,
1770004280797,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,768,768,3,0,67.123,11441.652,57.023,109.995,179.862,5.453433,ok,
1770004281875,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,768,768,4,0,67.26,11418.331,56.766,111.344,181.467,5.685524,ok,
1770004289765,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1024,1024,0,0,89.809,11401.922,55.818,130.101,187.462,9.703056,ok,
1770004290880,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1024,1024,1,0,88.78,11534.139,57.16,135.924,197.808,10.071008,ok,
1770004291982,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1024,1024,2,0,89.538,11436.442,56.665,134.782,192.742,10.42893,ok,
1770004293084,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1024,1024,3,0,89.153,11485.835,56.634,136.273,198.235,10.084579,ok,
1770004294189,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1024,1024,4,0,89.665,11420.295,56.903,132.502,192.373,9.840528,ok,
1770004302159,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1280,1280,0,0,113.061,11321.279,50.639,141.032,188.436,13.99686,ok,
1770004303292,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1280,1280,1,0,110.774,11555.104,56.476,153.64,207.086,15.237767,ok,
1770004304419,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1280,1280,2,0,110.619,11571.292,56.515,153.923,208.105,15.295691,ok,
1770004305550,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1280,1280,3,0,113.181,11309.331,51.624,142.499,191.526,13.997847,ok,
1770004306688,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1280,1280,4,0,111.948,11433.83,52.992,147.915,197.877,14.543648,ok,
1770004314602,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1536,1536,0,0,152.138,10096.129,57.984,157.206,198.291,23.357122,ok,
1770004315776,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1536,1536,1,0,151.364,10147.701,55.05,162.077,200.791,24.178527,ok,
1770004316958,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1536,1536,2,0,152.765,10054.657,53.96,156.167,192.854,22.595487,ok,
1770004318128,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1536,1536,3,0,152.805,10052.037,54.513,156.091,193.453,23.088119,ok,
1770004319300,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1536,1536,4,0,152.633,10063.326,54.26,156.421,194.382,23.010245,ok,
1770004327404,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1792,1792,0,0,179.089,10006.181,57.123,161.529,198.808,27.7893,ok,
1770004328598,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1792,1792,1,0,179.267,9996.266,55.659,163.399,200.894,28.009722,ok,
1770004329791,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1792,1792,2,0,184.952,9688.999,53.709,161.254,196.369,31.369674,ok,
1770004331013,/root/autodl-tmp/jina_resource_matrix/models/jina-embeddings-v3,6,on,True,Tesla V100S-PCIE-32GB,12,1,1792,1792,3,0,180.074,9951.466,51.919,164.91,200.244,27.888052,ok,
