timestamp_ms,target_name,model_id,gpu_mode,cuda_available,gpu_name,cpu_cores,mem_cap_gb,context_len,prediction_length,repeat_idx,warmup,latency_ms,idle_power_w,avg_power_w,peak_power_w,energy_j,energy_iters,status,error
1770460498803,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1024,256,4,2,663.1843670499848,NaN,NaN,NaN,NaN,0,ok,
1770460513864,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1152,256,0,2,715.8618928000124,NaN,NaN,NaN,NaN,0,ok,
1770460528012,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1152,256,1,2,707.3266881999871,NaN,NaN,NaN,NaN,0,ok,
1770460542441,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1152,256,2,2,721.4345674500009,NaN,NaN,NaN,NaN,0,ok,
1770460556791,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1152,256,3,2,717.4506699999938,NaN,NaN,NaN,NaN,0,ok,
1770460571018,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1152,256,4,2,711.3008172500031,NaN,NaN,NaN,NaN,0,ok,
1770460587258,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1280,256,0,2,771.8006820499795,NaN,NaN,NaN,NaN,0,ok,
1770460602745,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1280,256,1,2,774.2686727999853,NaN,NaN,NaN,NaN,0,ok,
1770460618572,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1280,256,2,2,791.3408547000017,NaN,NaN,NaN,NaN,0,ok,
1770460634229,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1280,256,3,2,782.7853999000126,NaN,NaN,NaN,NaN,0,ok,
1770460649802,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1280,256,4,2,778.6326143999986,NaN,NaN,NaN,NaN,0,ok,
1770460667212,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1408,256,0,2,827.9041370500181,NaN,NaN,NaN,NaN,0,ok,
1770460683761,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1408,256,1,2,827.3823744500078,NaN,NaN,NaN,NaN,0,ok,
1770460700487,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1408,256,2,2,836.2709402000064,NaN,NaN,NaN,NaN,0,ok,
1770460717088,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1408,256,3,2,829.9501898500012,NaN,NaN,NaN,NaN,0,ok,
1770460733493,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1408,256,4,2,820.2559187500128,NaN,NaN,NaN,NaN,0,ok,
1770460752366,CPU6+Mem12,autogluon/chronos-bolt-small,off,False,,6,12,1536,256,0,2,897.563738000008,NaN,NaN,NaN,NaN,0,ok,
